category,country,scenario,source,unit,variable,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
M.0.EL,NRU,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,32.4,32.4,31.5,29.6,28.6,26.3,23.9,22.3,19.8,16.6,13.7,20.9,28.2,35.5,34.0,30.0,20.0,17.7,24.5,31.3,38.0,34.9,38.0,41.2,44.3,47.4,38.1,41.2,42.3,59.3
M.0.EL,NZL,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,25700.0,26400.0,28300.0,27900.0,28100.0,28200.0,29500.0,31400.0,30000.0,31600.0,32400.0,34600.0,34700.0,36400.0,36000.0,37600.0,37600.0,36700.0,37800.0,34900.0,35100.0,34500.0,36200.0,35300.0,35500.0,36100.0,34300.0,35900.0,35800.0,37500.0
M.0.EL,OMN,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,13200.0,13100.0,13200.0,14100.0,14700.0,15100.0,14100.0,13800.0,13500.0,14700.0,14900.0,16100.0,19800.0,26300.0,24700.0,28100.0,35800.0,40100.0,40600.0,40200.0,46100.0,53800.0,59900.0,62800.0,62700.0,64900.0,65500.0,69800.0,70900.0,73300.0
M.0.EL,PAK,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,72400.0,71900.0,76500.0,82600.0,89400.0,89100.0,99100.0,99300.0,104000.0,106000.0,112000.0,114000.0,120000.0,125000.0,137000.0,142000.0,151000.0,163000.0,163000.0,164000.0,163000.0,163000.0,163000.0,158000.0,162000.0,178000.0,212000.0,244000.0,254000.0,252000.0
M.0.EL,PAN,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,2660.0,3130.0,4140.0,3820.0,4210.0,3680.0,4480.0,4660.0,5940.0,5650.0,5760.0,6990.0,5850.0,6130.0,5740.0,6780.0,7410.0,7230.0,7350.0,8460.0,9110.0,9990.0,9800.0,11400.0,10900.0,10900.0,10500.0,11900.0,11500.0,12800.0
M.0.EL,PER,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,25200.0,26600.0,26400.0,30900.0,31400.0,31900.0,30300.0,32900.0,32800.0,33800.0,32900.0,30300.0,29500.0,29700.0,33100.0,34500.0,32400.0,37800.0,39200.0,42500.0,45600.0,44900.0,47800.0,45700.0,52000.0,51700.0,55200.0,55100.0,57600.0,56700.0
M.0.EL,PHL,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,43000.0,45100.0,50000.0,50600.0,55800.0,61700.0,63000.0,72100.0,69900.0,70000.0,74200.0,72200.0,72200.0,72100.0,74700.0,75300.0,68500.0,72800.0,79400.0,78700.0,85100.0,86100.0,90900.0,98400.0,104000.0,115000.0,125000.0,137000.0,142000.0,149000.0
M.0.EL,PLW,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,104.0,104.0,88.1,88.3,91.3,100.0,110.0,121.0,129.0,141.0,157.0,193.0,225.0,262.0,299.0,336.0,348.0,385.0,313.0,303.0,319.0,329.0,330.0,333.0,339.0,339.0,339.0,350.0,359.0,504.0
M.0.EL,PNG,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,2200.0,2230.0,2250.0,2250.0,2240.0,2120.0,2250.0,2680.0,3620.0,2630.0,3020.0,3410.0,3730.0,4160.0,4770.0,5070.0,5160.0,6670.0,5650.0,5340.0,4780.0,5340.0,5140.0,5500.0,6700.0,6580.0,6980.0,6380.0,6550.0,9090.0
M.0.EL,POL,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,377000.0,374000.0,365000.0,365000.0,361000.0,363000.0,378000.0,368000.0,339000.0,330000.0,318000.0,314000.0,307000.0,320000.0,324000.0,322000.0,336000.0,336000.0,329000.0,316000.0,334000.0,333000.0,325000.0,321000.0,309000.0,311000.0,322000.0,336000.0,335000.0,318000.0
M.0.EL,PRK,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,184000.0,178000.0,156000.0,146000.0,135000.0,120000.0,100000.0,88200.0,72100.0,71600.0,69400.0,74500.0,74400.0,76000.0,77700.0,81000.0,82300.0,69100.0,74800.0,57400.0,53800.0,40300.0,40400.0,29600.0,37200.0,31000.0,34200.0,28700.0,29000.0,36700.0
M.0.EL,PRT,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,45300.0,47200.0,51000.0,49500.0,50300.0,54500.0,51800.0,54700.0,59300.0,66900.0,65700.0,65300.0,69700.0,64700.0,67500.0,69700.0,64900.0,62400.0,60100.0,57200.0,53000.0,51800.0,50000.0,48200.0,48000.0,52300.0,50500.0,55200.0,51500.0,47600.0
M.0.EL,PRY,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,2460.0,2440.0,3060.0,3360.0,3940.0,4460.0,4180.0,4470.0,4630.0,4570.0,3810.0,3990.0,4240.0,4460.0,4570.0,4330.0,4490.0,4560.0,4800.0,5080.0,5530.0,5560.0,5840.0,5690.0,5990.0,6550.0,7660.0,8550.0,7430.0,7420.0
M.0.EL,QAT,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,16200.0,21800.0,31400.0,35000.0,35000.0,35600.0,37100.0,45900.0,41500.0,40600.0,44700.0,50100.0,49300.0,50600.0,51900.0,53000.0,65100.0,64900.0,67800.0,71700.0,81300.0,91200.0,107000.0,97700.0,120000.0,120000.0,117000.0,113000.0,101000.0,111000.0
M.0.EL,ROU,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,173000.0,141000.0,132000.0,123000.0,122000.0,126000.0,130000.0,120000.0,107000.0,89300.0,93400.0,99600.0,99900.0,103000.0,103000.0,101000.0,105000.0,103000.0,99500.0,81900.0,78000.0,86100.0,83900.0,74800.0,75600.0,76400.0,74200.0,77200.0,77600.0,74800.0
M.0.EL,RUS,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,2550000.0,2430000.0,2000000.0,1890000.0,1660000.0,1640000.0,1610000.0,1500000.0,1490000.0,1520000.0,1490000.0,1530000.0,1520000.0,1550000.0,1560000.0,1570000.0,1630000.0,1620000.0,1640000.0,1550000.0,1640000.0,1690000.0,1710000.0,1640000.0,1640000.0,1670000.0,1660000.0,1690000.0,1730000.0,1720000.0
M.0.EL,RWA,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,546.0,491.0,500.0,502.0,480.0,473.0,483.0,503.0,508.0,535.0,549.0,550.0,550.0,540.0,547.0,546.0,546.0,569.0,558.0,585.0,601.0,677.0,748.0,810.0,844.0,958.0,1070.0,1100.0,1160.0,1170.0
M.0.EL,SAU,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,147000.0,206000.0,222000.0,246000.0,250000.0,198000.0,220000.0,189000.0,183000.0,200000.0,261000.0,266000.0,292000.0,298000.0,355000.0,360000.0,391000.0,358000.0,400000.0,429000.0,476000.0,455000.0,502000.0,486000.0,538000.0,575000.0,511000.0,522000.0,511000.0,510000.0
M.0.EL,SDN,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,4880.0,4570.0,4100.0,2870.0,3960.0,4060.0,4220.0,5140.0,4460.0,4850.0,5410.0,6130.0,7730.0,8610.0,10900.0,10600.0,11600.0,13600.0,14200.0,14800.0,15200.0,14700.0,15300.0,17100.0,17600.0,21200.0,20200.0,22600.0,23700.0,24000.0
M.0.EL,SEN,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,3200.0,3450.0,3490.0,3610.0,3910.0,3500.0,3750.0,3260.0,3440.0,3720.0,4000.0,4370.0,4570.0,5010.0,5320.0,5620.0,4510.0,4950.0,4840.0,4810.0,7400.0,7940.0,7480.0,7960.0,8900.0,9960.0,10200.0,9690.0,10800.0,10900.0
M.0.EL,SGP,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,21700.0,22100.0,23600.0,24600.0,29600.0,23200.0,28800.0,36500.0,33500.0,37600.0,40600.0,41900.0,40600.0,42900.0,41600.0,33500.0,38600.0,42500.0,49700.0,75400.0,51000.0,34700.0,52600.0,58000.0,56800.0,69500.0,56100.0,55700.0,54500.0,54400.0
M.0.EL,SLB,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,152.0,163.0,167.0,178.0,189.0,197.0,204.0,212.0,223.0,223.0,231.0,242.0,253.0,264.0,283.0,290.0,298.0,309.0,317.0,327.0,338.0,353.0,357.0,383.0,339.0,302.0,298.0,295.0,303.0,422.0
M.0.EL,SLE,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,560.0,624.0,472.0,476.0,501.0,270.0,315.0,245.0,278.0,169.0,411.0,441.0,556.0,593.0,580.0,489.0,644.0,546.0,565.0,566.0,606.0,776.0,893.0,1070.0,1170.0,938.0,963.0,969.0,1190.0,1210.0
M.0.EL,SLV,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,2720.0,3430.0,3580.0,4210.0,4770.0,5210.0,4650.0,5740.0,5990.0,5870.0,5890.0,6110.0,6320.0,6610.0,6520.0,6580.0,7060.0,7180.0,6770.0,6700.0,6740.0,6990.0,7040.0,6840.0,6820.0,7290.0,7260.0,6670.0,7950.0,8850.0
M.0.EL,SMR,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,183.0,188.0,189.0,188.0,188.0,202.0,202.0,207.0,214.0,218.0,224.0,226.0,228.0,238.0,242.0,244.0,244.0,243.0,237.0,214.0,219.0,216.0,203.0,182.0,170.0,177.0,174.0,174.0,172.0,156.0
M.0.EL,SOM,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,758.0,734.0,706.0,666.0,654.0,614.0,593.0,564.0,539.0,517.0,507.0,530.0,615.0,623.0,625.0,626.0,626.0,642.0,635.0,632.0,647.0,647.0,644.0,667.0,667.0,666.0,674.0,674.0,709.0,717.0
M.0.EL,SRB,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,58600.0,38400.0,45700.0,39700.0,38700.0,40400.0,47600.0,51200.0,53800.0,37100.0,46400.0,50700.0,53700.0,57000.0,61800.0,53100.0,62700.0,61100.0,60700.0,55000.0,55500.0,59200.0,53300.0,54100.0,45500.0,53400.0,55200.0,54900.0,55600.0,60300.0
M.0.EL,SSD,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,506.0,470.0,419.0,294.0,412.0,410.0,430.0,528.0,462.0,504.0,584.0,651.0,813.0,901.0,1150.0,1140.0,1240.0,1460.0,1520.0,1580.0,1580.0,1480.0,1540.0,1700.0,1800.0,2230.0,1960.0,1740.0,1810.0,1870.0
M.0.EL,STP,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.4,48.3,52.0,59.4,66.6,74.1,77.8,85.1,85.2,85.2,92.5,99.9,104.0,115.0,115.0,115.0,115.0,122.0,126.0,120.0,109.0
M.0.EL,SUR,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,1800.0,2080.0,2100.0,2100.0,2100.0,2120.0,2140.0,2150.0,2160.0,2140.0,2240.0,2410.0,1610.0,1590.0,1600.0,1640.0,1790.0,1800.0,1980.0,2040.0,2440.0,2220.0,2680.0,2790.0,2850.0,2750.0,2320.0,2520.0,2990.0,2990.0
M.0.EL,SVK,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,61500.0,53300.0,48900.0,46300.0,43700.0,44200.0,44000.0,44200.0,43900.0,43100.0,41200.0,43200.0,42000.0,42300.0,42800.0,42800.0,42600.0,41000.0,41400.0,37600.0,38400.0,38000.0,35900.0,35500.0,33600.0,34400.0,34900.0,36000.0,36000.0,33800.0
M.0.EL,SVN,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,15100.0,14000.0,13900.0,14200.0,14600.0,15300.0,16000.0,16500.0,16000.0,15400.0,15000.0,16300.0,16500.0,16200.0,16700.0,16900.0,17200.0,17300.0,18200.0,16200.0,16400.0,16300.0,15700.0,15100.0,13500.0,13600.0,14400.0,14600.0,14500.0,14000.0
M.0.EL,SWE,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,57400.0,57800.0,57500.0,57500.0,60000.0,59400.0,63300.0,58300.0,58700.0,55900.0,54700.0,55600.0,56600.0,57200.0,56500.0,53900.0,53700.0,53000.0,50900.0,47300.0,53100.0,49300.0,46800.0,45200.0,43300.0,43600.0,43300.0,42600.0,42100.0,40900.0
M.0.EL,SWZ,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,970.0,882.0,842.0,717.0,1090.0,1070.0,793.0,1150.0,1170.0,1250.0,1220.0,1100.0,1090.0,1010.0,1010.0,1020.0,1020.0,1050.0,1040.0,1080.0,1020.0,1030.0,1200.0,1550.0,912.0,985.0,1190.0,992.0,1020.0,961.0
M.0.EL,SYC,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,152.0,174.0,174.0,185.0,203.0,200.0,236.0,343.0,434.0,512.0,574.0,637.0,541.0,551.0,740.0,692.0,736.0,644.0,695.0,527.0,447.0,329.0,425.0,334.0,491.0,484.0,597.0,590.0,430.0,415.0
M.0.EL,SYR,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,37100.0,42000.0,42500.0,45000.0,46000.0,46500.0,47500.0,49700.0,53600.0,55700.0,54600.0,51500.0,41200.0,55900.0,52200.0,51500.0,55000.0,67900.0,69000.0,64200.0,63500.0,57400.0,45300.0,36000.0,29900.0,28700.0,28700.0,27100.0,38100.0,38000.0
M.0.EL,TCD,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,414.0,423.0,445.0,437.0,442.0,459.0,477.0,486.0,500.0,515.0,526.0,546.0,570.0,934.0,973.0,999.0,1030.0,1140.0,1120.0,1120.0,1160.0,1290.0,876.0,980.0,1370.0,1230.0,1580.0,1560.0,1540.0,1500.0
M.0.EL,TGO,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,703.0,736.0,863.0,799.0,965.0,1300.0,1550.0,1170.0,1370.0,1990.0,1550.0,1460.0,1630.0,2120.0,2040.0,2020.0,1840.0,1710.0,1850.0,3100.0,2910.0,2800.0,2520.0,2620.0,2820.0,3280.0,3820.0,3750.0,4330.0,4390.0
M.0.EL,THA,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,90800.0,99900.0,109000.0,125000.0,138000.0,161000.0,178000.0,184000.0,165000.0,172000.0,177000.0,189000.0,199000.0,211000.0,226000.0,232000.0,236000.0,239000.0,236000.0,252000.0,266000.0,265000.0,283000.0,299000.0,294000.0,297000.0,295000.0,297000.0,301000.0,297000.0
M.0.EL,TJK,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,17800.0,17400.0,14300.0,12000.0,6860.0,4840.0,3370.0,3490.0,2650.0,2750.0,2670.0,2900.0,2730.0,2910.0,3440.0,2780.0,3610.0,2680.0,2650.0,2140.0,2040.0,1860.0,2140.0,2030.0,2770.0,3180.0,3710.0,4520.0,4060.0,3920.0
M.0.EL,TKM,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,18100.0,18100.0,14900.0,13000.0,16400.0,17700.0,18000.0,18500.0,21000.0,26300.0,27000.0,26400.0,27500.0,29800.0,29600.0,31700.0,33800.0,37600.0,39700.0,35600.0,40800.0,44300.0,47700.0,48600.0,49200.0,50400.0,50400.0,49600.0,54100.0,58900.0
M.0.EL,TLS,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,88.0,110.0,124.0,125.0,120.0,121.0,132.0,152.0,183.0,275.0,389.0,280.0,268.0,262.0,519.0,347.0,343.0,313.0,310.0,346.0,328.0,362.0,622.0,739.0,724.0,684.0,646.0,655.0,582.0,719.0
M.0.EL,TON,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,67.7,83.7,61.3,74.1,80.5,85.7,71.2,93.2,84.7,108.0,95.5,85.7,98.0,110.0,101.0,103.0,114.0,101.0,107.0,117.0,104.0,91.0,94.3,101.0,101.0,107.0,114.0,140.0,144.0,201.0
M.0.EL,TTO,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,19000.0,19100.0,21000.0,19300.0,20100.0,19600.0,24000.0,24300.0,30200.0,30500.0,32900.0,36500.0,39100.0,43500.0,44900.0,51200.0,58200.0,60900.0,59100.0,60000.0,62900.0,61800.0,60300.0,59700.0,60800.0,59800.0,53800.0,54500.0,52900.0,52700.0
M.0.EL,TUN,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,13300.0,15700.0,15300.0,16800.0,16200.0,16000.0,17000.0,17200.0,18300.0,18700.0,20300.0,21000.0,21000.0,21400.0,22400.0,22800.0,23200.0,24400.0,25400.0,25400.0,28100.0,26700.0,28200.0,28400.0,29200.0,30300.0,29800.0,29800.0,25300.0,26500.0
M.0.EL,TUR,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,155000.0,159000.0,166000.0,172000.0,170000.0,183000.0,201000.0,214000.0,215000.0,211000.0,232000.0,215000.0,222000.0,238000.0,247000.0,266000.0,285000.0,314000.0,312000.0,317000.0,316000.0,342000.0,356000.0,348000.0,364000.0,384000.0,404000.0,428000.0,422000.0,402000.0
M.0.EL,TUV,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.35,7.35,7.35,7.35,11.0,11.0,11.0,11.0,7.35,11.0,11.0,11.0,7.35,7.35,11.0,11.0,11.0,11.0,11.0,11.0,11.3,15.9
M.0.EL,TZA,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,2250.0,2400.0,2310.0,2580.0,2220.0,2550.0,2670.0,2960.0,2620.0,2590.0,2710.0,3180.0,3640.0,3850.0,4400.0,5600.0,6060.0,5870.0,6070.0,5930.0,7100.0,7940.0,9220.0,10100.0,10100.0,10800.0,11100.0,11500.0,11900.0,12800.0
M.0.EL,UGA,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,820.0,841.0,860.0,862.0,775.0,996.0,1100.0,1140.0,1280.0,1340.0,1450.0,1510.0,1540.0,1620.0,1720.0,2130.0,2490.0,2860.0,2920.0,3150.0,3740.0,3990.0,3810.0,3950.0,4310.0,4710.0,5000.0,5420.0,5420.0,5670.0
M.0.EL,UKR,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,706000.0,633000.0,589000.0,510000.0,419000.0,390000.0,351000.0,340000.0,329000.0,298000.0,285000.0,304000.0,296000.0,307000.0,310000.0,313000.0,333000.0,336000.0,326000.0,277000.0,294000.0,308000.0,304000.0,297000.0,258000.0,224000.0,234000.0,223000.0,232000.0,223000.0
M.0.EL,URY,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,4240.0,4820.0,5450.0,4730.0,4330.0,4850.0,5770.0,5870.0,6030.0,7040.0,5510.0,5010.0,4450.0,4390.0,5580.0,5730.0,6560.0,5920.0,8040.0,7940.0,6300.0,7620.0,8590.0,7530.0,6740.0,6920.0,6870.0,6470.0,9020.0,9040.0
M.0.EL,USA,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,5250000.0,5200000.0,5310000.0,5410000.0,5510000.0,5570000.0,5750000.0,5820000.0,5860000.0,5930000.0,6130000.0,6030000.0,6060000.0,6120000.0,6220000.0,6240000.0,6150000.0,6230000.0,6010000.0,5560000.0,5760000.0,5620000.0,5420000.0,5550000.0,5600000.0,5460000.0,5330000.0,5290000.0,5460000.0,5330000.0
M.0.EL,UZB,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,114000.0,114000.0,107000.0,108000.0,104000.0,104000.0,108000.0,106000.0,103000.0,107000.0,112000.0,112000.0,116000.0,112000.0,109000.0,106000.0,109000.0,108000.0,118000.0,111000.0,106000.0,109000.0,110000.0,104000.0,98500.0,96600.0,99600.0,99200.0,105000.0,105000.0
M.0.EL,VCT,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,82.8,79.7,74.8,86.5,96.5,103.0,107.0,108.0,144.0,165.0,157.0,188.0,191.0,200.0,219.0,219.0,216.0,259.0,191.0,310.0,219.0,197.0,252.0,209.0,274.0,212.0,252.0,256.0,264.0,273.0
M.0.EL,VEN,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,121000.0,114000.0,104000.0,121000.0,125000.0,132000.0,125000.0,137000.0,178000.0,185000.0,156000.0,179000.0,196000.0,195000.0,154000.0,163000.0,164000.0,150000.0,166000.0,168000.0,186000.0,169000.0,196000.0,186000.0,185000.0,168000.0,157000.0,136000.0,119000.0,102000.0
M.0.EL,VNM,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,21500.0,21800.0,22300.0,23700.0,28800.0,34000.0,38900.0,43500.0,48800.0,54700.0,59300.0,68700.0,78000.0,87600.0,97900.0,109000.0,116000.0,126000.0,135000.0,145000.0,154000.0,163000.0,172000.0,182000.0,191000.0,211000.0,232000.0,237000.0,283000.0,331000.0
M.0.EL,VUT,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,68.1,68.2,64.5,64.6,64.6,68.4,86.8,86.8,83.2,86.9,87.0,90.7,87.1,87.2,61.5,61.6,50.6,102.0,98.5,124.0,124.0,135.0,117.0,109.0,157.0,135.0,150.0,143.0,147.0,205.0
M.0.EL,WSM,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,104.0,108.0,111.0,111.0,115.0,119.0,126.0,130.0,133.0,137.0,144.0,148.0,148.0,155.0,152.0,163.0,166.0,174.0,181.0,188.0,188.0,203.0,199.0,199.0,210.0,236.0,247.0,245.0,252.0,353.0
M.0.EL,YEM,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,9710.0,9320.0,10100.0,8810.0,10100.0,11300.0,11900.0,13000.0,14000.0,16300.0,17600.0,18500.0,17400.0,18900.0,19900.0,20900.0,22200.0,21600.0,22300.0,23900.0,22400.0,22800.0,23400.0,31700.0,30700.0,16400.0,13200.0,12700.0,20300.0,20600.0
M.0.EL,ZAF,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,274000.0,284000.0,262000.0,279000.0,298000.0,317000.0,321000.0,342000.0,338000.0,336000.0,367000.0,366000.0,379000.0,402000.0,420000.0,414000.0,422000.0,450000.0,450000.0,440000.0,447000.0,461000.0,443000.0,455000.0,485000.0,460000.0,464000.0,472000.0,456000.0,465000.0
M.0.EL,ZMB,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,2490.0,2450.0,2480.0,2530.0,2440.0,2180.0,1880.0,2460.0,2320.0,1820.0,1820.0,1930.0,2010.0,2120.0,2140.0,2290.0,2280.0,1920.0,2160.0,2460.0,2650.0,2880.0,3600.0,3880.0,4270.0,4360.0,4730.0,6500.0,7030.0,7090.0
M.0.EL,ZWE,HISTCR,PRIMAP-hist_v2.3.1,Gg CO2 / yr,CO2-total-excl-LU,15600.0,15900.0,16900.0,15500.0,17400.0,17500.0,18700.0,19600.0,21200.0,26300.0,25300.0,21700.0,19600.0,16300.0,13400.0,13600.0,11400.0,10800.0,8410.0,5980.0,8620.0,10400.0,8440.0,12500.0,12900.0,13000.0,11700.0,11300.0,11900.0,11900.0
