sector_title,subsector_title,source,ISO,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Buildings,Residential,direct,TZA,2111044.495,2111044.495,2133133.993,2172622.775,2181405.688,2137717.68,2088599.684,2203090.419,2293772.348,2268207.341,2312938.45,2335196.687,2303153.42,2345611.363,2402075.021,2453739.837,2611396.604,2643847.763,2731628.897,2792473.206,2854590.764,2913037.407,2935626.956,2911396.16,2956367.41,3280439.617,3491571.078,3447993.637,3425050.186,3438428.8,3637987.372,3772624.728,3839924.504,3909872.193,3991610.15,4073021.732,4145548.216,4246039.538,4330229.254,4305774.792,4573626.764,4438312.959,4331976.927,4382041.493,4359701.479,4459836.58,4658272.135,4730111.661,4736846.298,4832560.113,374138.6
Buildings,Residential,direct,UGA,1744468.248,1759405.588,1809415.221,1853662.612,1887679.282,1965203.872,2075820.983,2180581.517,2281870.265,2403064.449,2481004.787,2511397.626,2549837.305,2566630.131,2611366.445,2688602.595,2727828.976,2766629.472,2802744.235,2833018.363,3221301.897,3161528.564,3112191.661,3009289.113,3549048.872,3651035.936,3634911.185,3510388.557,3533624.195,3692408.444,3910370.482,3961663.062,4026182.381,4105792.373,4179693.514,4130140.901,4226591.361,4321138.996,4392161.306,4487230.829,4577662.593,4822219.644,4883731.094,4843040.448,4803391.656,4869380.722,4995821.988,5131510.696,5144278.269,5295424.278,224329.53
Buildings,Residential,direct,UKR,48501743.75,48501743.75,49889609.79,51124842.66,52421375.15,54189743.2,53407768.99,54441373.37,55673250.52,56686006.76,60435493.77,60232425.2,59715292.13,59679677.11,60737213.71,61872651.67,62135186.86,62770473.38,64235923.33,64502733.79,54609007.78,44126877.71,50364812.42,54717736.48,52553510.7,53571894.71,55927668.33,47477418.61,41700875.73,44692955.14,42690658.05,41585726.6,42812569.42,40038165.2,38928833.94,37078834.25,41712266.3,36415709,36708711.8,34215986.77,35865324.38,36859684.43,36156596.92,35348303.51,29344461.79,23211351.3,24006532.08,22803653.26,23892982.37,22170659.07,21994970.51
Buildings,Residential,direct,URY,847499.8096,847499.8096,860319.3543,839232.9334,835941.6959,753591.7957,783976.252,718765.9515,726925.2817,720719.2262,662838.1381,636204.2606,617585.1442,607317.0539,541786.5201,501035.75,507283.849,519154.8627,553318.0032,537473.4162,565964.4532,578380.7902,592917.9925,592786.0153,563168.1205,577099.6768,594487.6975,569264.8928,597369.7649,609383.4844,640148.1733,603779.2922,583704.2859,549095.665,524045.3297,521469.7447,535854.3497,550418.2727,515007.1437,526956.1642,548196.5887,525082.4535,510597.246,551797.137,516404.503,527990.3549,587355.6579,527950.4113,554248.355,558687.2652,376333.29
Buildings,Residential,direct,USA,498752194.1,504773728,517301700.7,497493195.8,470965607.7,469761930.2,495623934.9,480861632.3,479165035.4,435934257,396391700.8,370560994.3,366973590.3,350471927.5,365324579.5,353238645.6,348495392,351870132.2,374746998.5,380692952.2,331197534.2,341980315,353508514.9,377608776.5,368797496.3,370968428.6,397859663.9,385030557.7,348629082.3,366111415.8,382801834.1,369476327.6,364109830.8,380406830.8,365550805.2,359855883.5,320197601.2,342690373.3,345175900,335927122.2,334244450.3,317533462.7,278133611.8,326601852.3,335828634.2,310434042.9,289916680.6,293874514.4,323330706,331514795,313095775
Buildings,Residential,direct,UZB,,,,,,,,,,,,,,,,,,,,,,,,,,24719769.08,29299038.59,30319023.49,33601381.56,34566613,34136182.03,34642713.22,36724683.35,34823866.49,33781018.33,32774082.66,33455158.32,33512523.4,34760181.04,29424576.47,29105067.37,33224392.61,34789236.81,27167409.54,27813782.64,22035910.77,18319268.5,17816150.68,17547610.37,17561091.27,16959832.4
Buildings,Residential,direct,VCT,247.2041548,246.8736118,277.6447006,256.4851768,289.0424078,891.1462319,977.7854314,987.6191311,976.1512441,1077.343939,1421.594073,1467.943543,1536.262217,1797.911662,2484.303725,2356.783626,1596.483934,1558.034165,2075.688041,3116.180184,3374.491672,3168.702358,4142.920132,3062.352492,5983.914333,5932.261178,5745.198579,6612.18567,13630.03111,13969.47534,10319.4576,11799.08774,12700.91618,13949.23841,13349.84962,13304.43861,11902.7897,10926.48727,10934.42555,15639.11322,4969.527611,5836.586458,8698.050372,7918.736866,8419.362947,9352.453666,10420.15619,8257.164779,8018.981083,7826.680204,6733.5135
Buildings,Residential,direct,VEN,2686898.828,2686898.828,2780001.356,3136598.631,3159038.033,3368956.067,3531908.857,3466921.685,3706247.49,3858995.23,3781289.227,4683257.874,4452395.34,4651050.142,4571060.124,5673990.513,4270250.138,4318260.992,4183294.479,4660632.228,4168034.799,3095324.5,3995109.48,3335196.503,3129649.455,3688442.458,4090854.58,3378750.015,3347242.56,4832975.736,4679250.565,4833317.991,4646471.549,4014121.731,5550806.113,6277454.577,4480897.807,5028137.834,4863422.658,4788213.001,4910798.889,4762070.523,4910096.486,5202841.151,5293387.203,4590593.01,4139186.671,3779898.486,3469105.331,2673504.637,1994625.84
Buildings,Residential,direct,VGB,161.0622102,161.0946107,183.9470901,168.4160735,191.2607819,624.3990012,686.7491691,694.2632427,686.5249669,759.2334303,1005.403846,1557.40103,1632.020186,1915.317618,1771.111877,1679.350247,814.4093371,2049.302912,2298.840094,2158.073646,2177.101916,2183.553315,2344.557012,2111.577203,2250.329862,2012.446538,2786.041284,2729.332179,5121.336092,5249.87265,7200.311423,7004.769395,7409.4369,8234.656339,7584.481657,7719.241557,7512.538202,6995.424324,7532.510774,8243.793815,3736.909151,4858.440438,5863.583766,6577.374387,6660.247474,7346.735215,8282.370368,10164.50009,9871.712807,9636.216227,8282.0016
Buildings,Residential,direct,VNM,2467063.622,2467063.622,2557123.56,2603295.967,2680437.512,2764336.131,2803464.834,2881648.701,2960101.834,3082373.53,4845819.608,5067208.843,5302305.337,4766119.768,4696320.559,4836900.341,5030561.324,5311320.77,5061149.664,5143956.357,4627026.504,5270000.175,5512188.496,5795765.314,5742299.875,5950654.659,6167803.551,6573610.904,6842004.585,7094250.345,7476974.865,8029019.727,8582592.853,8761544.976,9889545.516,10371513.26,10576192.38,10678106.39,10942562.38,11336050.37,12116349.85,11812467.2,11563202.93,12082145.88,11713469.72,10486543.12,9721649.942,12313158.81,14779164.01,18069012.99,15500864.03
Buildings,Residential,direct,VUT,2482.184062,2502.961287,2251.208431,2441.867419,2820.835565,3908.592808,3748.266586,4211.173138,3926.547774,4238.273759,4554.264783,3309.68423,3190.273047,3016.703248,2953.150304,4316.990063,4363.881979,3993.702284,4879.832816,4288.435591,8192.622853,5516.595139,3464.731143,3453.281424,3739.767588,3289.626581,3635.641681,4374.087642,3722.344243,9752.084434,10988.9031,11599.75775,11056.4147,11537.00162,11004.31559,10799.4737,10572.82663,12587.81653,11907.73896,13410.01165,12180.89617,11213.54691,9953.132582,10167.58295,10482.13987,9883.445984,10041.05133,10507.38981,10618.64179,10825.11877,3979.1334
Buildings,Residential,direct,WSM,3424.736856,3391.740376,3227.327846,3377.584461,3697.217871,4621.414185,4525.200416,4917.491206,4709.98153,4993.041719,5290.349955,4604.531054,4844.852248,4740.12245,5229.77246,5804.157295,5683.836595,5724.006695,5742.988227,6471.995411,10838.5513,8870.030427,8485.867246,9115.211001,9840.604427,8964.296787,9950.995281,11813.39775,10166.07486,11570.12546,12219.97916,12854.10024,12309.26938,12304.34083,12886.03053,12698.6097,13091.8312,13570.0664,12824.26331,14258.14788,12522.29261,10930.09234,10277.57109,10888.39916,10692.66757,12168.74914,11750.07113,13154.89223,13386.89457,13705.42811,8297.3331
Buildings,Residential,direct,YEM,173909.2365,173909.2365,177092.5525,170024.464,199090.535,379721.718,249444.9595,274207.677,324917.416,337576.241,467507.688,422253.334,594757.7575,621007.33,664157.2145,810622.156,647048.412,750593.035,845447.1935,926238.814,689336.934,903232.3145,1110581.451,1219183.484,1355081.458,1432898.253,1519286.709,1654618.378,1684537.132,1511000.423,1628939.914,1740071.27,1967305.347,2077678.179,2063037.261,2092956.016,2111990.276,2183666.202,2260054.208,3003592.556,2859275.735,2208339.453,2231895.468,3063996.701,3226120.665,2059210.869,1774797.501,1450581.436,1403781.816,1417630.35,1340212.2
Buildings,Residential,direct,ZAF,12063337.43,12063337.43,11928833.85,11725439.27,11950869.43,12568846.93,13207675.16,11566932.64,12507258.3,11604593.65,9411309.884,7352344.739,6854687.087,6601172.562,7938899.646,8402997.583,7327590.188,7832599.637,8340805.278,9537697.106,10470482.66,10691113.88,10562602.85,13132694.49,12575124.23,11472318.99,10581122.88,10815524.48,10568229.74,9922013.897,9155207.731,11557552.78,13548418.09,14719824.07,16391983.25,17559500.46,19365691.48,23421124.52,25116370.37,24215097.12,11479324.36,13352055.85,19691800.93,20355176.1,20611055.96,18542815.93,16875916.28,26237250.94,26085581.39,26776627.39,22306950.52
Buildings,Residential,direct,ZMB,495753.413,495753.413,521308.481,541080.013,561663.21,589119.738,623067.1485,654570.7935,661332.3115,681580.9355,692336.307,710803.99,726826.637,749568.477,775587.833,798339.133,819853.9575,833998.58,878451.017,900975.277,948506.57,952109.17,952506.593,972179.037,992964.42,1018233.843,1022050.497,1096952.06,1101775,1106595.347,1130390.773,1160615.473,1196909.605,1230908.377,1265802.896,1295908.037,1332968.896,1327295.976,1364133.216,1405526.755,1449023.367,1486082.076,1533870.575,1580602.975,1637491.058,1684103.9,1723206.903,1774281.998,1773928.669,1829020.272,8883.34
Buildings,Residential,direct,ZWE,1221923.986,1221923.986,1254399.551,1293809.969,1313045.983,1349014.748,1368370.4,1380415.747,1407786.85,1421314.586,1426623.064,1468540.104,1510313.683,1554089.459,1596202.584,1767460.482,1817415.303,1845428.248,1902194.649,1982909.578,1997169.69,2032729.83,2076333.989,2098359.48,2012532.33,2034035.943,2028543.92,2053357.5,2085150.495,2193213.441,2228296.826,2259460.789,2274865.028,2281256.298,2304281.853,2292584.307,2323149.567,2359315.147,2400731.027,2449270.287,2502686.863,2567587.822,2646639.873,2739177.348,2833382.267,2934559.344,3067699.312,3158864.532,3222222.086,3307126.72,278645.2
Buildings,Residential,indirect,AGO,,,,,,,,,,,,,,,,,,,,,214142.4151,170090.3168,119085.6819,86072.35728,120132.0282,118104.3373,135136.6862,287160.4459,264131.6833,426459.953,501945.6222,564970.218,564980.0911,707262.9963,453678.4753,531875.1918,594767.6373,669139.4129,947210.6994,1525629.204,1577035.707,1482872.697,1794087.911,2655108.314,3739737.835,4086425.11,2784456.016,2678768.559,2611021.978,2989030.402,
Buildings,Residential,indirect,ALB,,,,,,,,,,,,,,,,,,,,,345229.5944,217115.2867,122087.842,212178.3691,258283.8606,176155.6217,141142.7612,148082.7387,163081.3045,111608.0784,161820.8565,159804.5204,144250.236,92396.5547,88504.23702,75454.37699,77325.71792,53226.55669,,3396.460693,7814.496457,14890.47919,,,,,,,,,
Buildings,Residential,indirect,ANT,,,,,,,,,,,,,,,,,,,,,258171.6967,261138.6628,278200.1645,293246.5196,312343.2733,323285.6012,327331.0844,335187.2801,358178.5706,358386.5333,361681.3765,331569.401,348604.7371,360644.0208,368551.1675,379624.6661,370478.1579,381649.8747,378483.7678,398470.2593,406555.9906,407338.5082,327929.9871,289775.7941,276649.0469,217138.4561,253132.3651,214380.885,188252.4295,205263.6967,
Buildings,Residential,indirect,ARE,,,,,,,,,,,,,,,,,,,,,6389249.16,6488445.32,6990029.314,8128833.556,8881761.285,9113050.77,9658769.52,11251286.46,14138048.55,16407696.32,17952821.57,18988608.96,20955352,17543328.03,21741514.39,26293265.13,28192386.52,32102664.53,35983993.78,32098435.5,34269156.56,35679241.45,35841644.47,35846970.3,37111773.04,39368408.41,39289544.84,39792466.78,38808434.44,38328596.84,
Buildings,Residential,indirect,ARG,,,,,,,,,,,,,,,,,,,,,5173440.589,5937152.587,5802174.655,6095123.905,6271892.972,6463710.255,7322406.368,6645713.177,7094536.995,8791481.943,8298633.91,7636113.425,6753715.912,7482361.642,9162702.804,10031506.68,11022225.84,11654845.91,12850425.07,12380681.73,13283840.55,15079551.18,16134757.07,16060998.86,17302507.12,17227322.78,18174503.6,17486929.69,15935764.25,13426200.65,
Buildings,Residential,indirect,ARM,,,,,,,,,,,,,,,,,,,,,1785956.645,2716998.035,2539768.942,492763.9906,325880.444,490093.8946,509225.9082,1101017.651,1071373.898,830213.4375,889953.4685,846603.8647,519627.0566,515933.9086,439524.3867,542394.5702,463738.1213,537646.3471,518144.6907,339672.5785,339236.6779,520939.5575,753186.8611,712300.2171,681593.5972,717734.5077,656356.6573,700843.0798,828354.681,781974.9074,
Buildings,Residential,indirect,AUS,,,,,,,,,,,,,,,,,,,,,36908545.97,37539933.45,38012349.82,38416294.91,37963723.11,39821179.35,41624101.38,42938991.42,46911387.76,47549283.68,48588536.61,49307675.6,52736483.86,51746406.24,55099401.04,55755745.15,56485903.57,57331624.48,57767837.3,61251001.44,58155879.93,57127039.14,56524446.36,52473483.16,47546815.87,50509822.8,50891611.66,49241105.78,46006148.42,43755378,
Buildings,Residential,indirect,AUT,,,,,,,,,,,,,,,,,,,,,4351894.221,4740517.182,3928826.784,3942314.132,4111518.665,4585050.585,5229289.25,5012800.816,4653319.921,4778153.418,4492463.413,5196924.629,5125892.068,5891520.795,5994965.459,5492037.056,4978425.408,4782143.049,4583858.966,4450420.982,5147701.53,4942240.127,4501766.704,4498042.258,3785514.296,4239226.246,4158174.345,4553608.799,4031739.532,4127755.195,
Buildings,Residential,indirect,AZE,,,,,,,,,,,,,,,,,,,,,1489990.916,905480.8041,1249899.3,2150808.091,1805984.824,3515105.36,4576629.106,5176892.499,6523252.18,7878497.255,8987932.489,7904574.45,8095042.76,8760644.337,7771622.446,7967109.747,8586081.632,6054309.298,5138567.98,4091095.156,3596765.714,3960012.542,4321254.785,4301516.114,4597548.909,4989158.136,5032631.606,4555593.807,3985656.906,3656626.139,
Buildings,Residential,indirect,BEL,,,,,,,,,,,,,,,,,,,,,7900392.047,8233904.968,7868737.696,8287024.755,8616144.19,8753376.717,8682753.361,7898081.423,8440641.453,7582589.383,7545859.457,7051160.055,7488588.7,7641546.487,7627078.345,7617200.214,6031723.82,5795202.265,5018671.43,4961875.415,4890717.99,4223879.605,4140742.865,3791149.75,3407360.923,3592837.231,3285718.13,3213728.267,3191466.969,3341888.471,
Buildings,Residential,indirect,BEN,,,,,,,,,,,,,,,,,,,,,12007.98589,11005.84403,11007.92018,15012.62046,17018.70399,15013.26321,10010.1249,16008.94472,19009.47721,22023.75344,20037.74939,26044.72636,33057.34576,26046.51261,25037.44345,37060.98323,49063.32361,63107.4596,68087.02701,40148.13696,35134.46832,37121.98227,17048.34796,38102.00753,92548.06245,78411.10913,67035.0532,66497.77452,51965.51439,73308.46309,
Buildings,Residential,indirect,BGD,,,,,,,,,,,,,,,,,,,,,1158797.684,1362059.07,1706125.243,1953822.389,2096561.292,2272505.752,2659366.977,2812457.727,3054221.284,3469620.695,3997892.558,4770208.889,5160081.03,5189907.994,5403488.817,5777873.577,6373493.513,6438353.379,6510792.107,6975516.519,8025700.721,8364171.483,9671662.219,10587244.84,11467667.13,11385887.58,13667779.67,14084242.7,15666909,16595294.29,
Buildings,Residential,indirect,BGR,,,,,,,,,,,,,,,,,,,,,10070697.5,10707685.71,11306134.74,11608758.98,10414445.74,10583349.68,10781905.53,10620934.26,11229598.54,10372186.79,9915680.286,10779511.55,9468425.215,10183184.64,9432105.695,9307315.032,9258950.071,10098195.24,10093901.75,9953726.855,10870604.5,12450913.51,10731433.62,9154508.652,9662813.832,10137149.03,8813608.711,9498264.212,8166429.611,7343553.109,
Buildings,Residential,indirect,BHR,,,,,,,,,,,,,,,,,,,,,1625080.757,1306693.846,1620165.706,1706434.525,1952145.458,2041803.797,2175200.142,2156204.742,2494243.51,2618824.5,2683054.643,2801811.524,3028253.219,3227763.986,3242849.675,3511778.573,4287533.708,4180117.919,4432665.715,4705361.651,4850564.312,4748603.841,5101467.415,5176859.603,5457350.263,5634541.88,5545899.998,6112832.736,5743660.063,6464828.998,
Buildings,Residential,indirect,BIH,,,,,,,,,,,,,,,,,,,,,3262169.501,3728980.063,4416177.432,4198529.521,480528.1128,555490.7389,1428444.824,3873164.063,5202593.763,5607047.411,5572475.335,5165894.597,5339136.992,5560129.011,5340640.382,5498046.945,6229072.077,6525743.205,7716034.56,8844634.571,8214438.693,9411056.168,8723763.716,8750255.48,5295142.369,5400313.824,6075176.762,6070155.059,5822098.575,5587082.334,
Buildings,Residential,indirect,BLR,,,,,,,,,,,,,,,,,,,,,9618396.7,10447547.58,10204342.01,9609077.933,9941926.434,9556442.477,10151267.67,10807038.25,10686327.69,9835608.072,9511919.636,10271639.39,10382010.04,10433631.88,10293393.75,9835183.631,9782625.953,9006336.02,9021531.079,9392656.641,9690086.363,9026661.474,9155965.696,9147489.861,8822915.287,8759928.269,8891649.519,8861076.581,9004741.211,8417766.455,
Buildings,Residential,indirect,BOL,,,,,,,,,,,,,,,,,,,,,324747.6185,289425.9979,386372.2276,343178.3895,456709.1674,541536.4009,469154.0053,572861.7433,651474.0779,458816.6432,494189.571,397682.9371,421731.5929,541967.8201,519777.326,619018.5848,677874.8997,731245.1668,760972.6549,843110.8761,1022914.949,1192919.917,1174330.321,1162111.23,1361352.144,1385262.928,1693885.747,1596939.093,1480526.92,1372334.429,
Buildings,Residential,indirect,BRA,,,,,,,,,,,,,,,,,,,,,2880915.949,3217708.581,3469496.297,3249731.908,3100407.428,3802359.13,4295344.596,4994790.753,5366675.566,7347925.013,8022112.969,8546677.127,6913993.952,6627835.67,7504222.55,7791821.312,7737987.039,7380567.656,9659346.318,7419375.709,10865585.29,8742728.474,13370919.02,19434029.21,24226694.41,23775655.67,18254545.46,18116177.29,15871052.48,16894179.68,
Buildings,Residential,indirect,BRN,,,,,,,,,,,,,,,,,,,,,359238.9113,383203.4784,405291.6066,416350.0073,454499.5067,457404.0859,444449.5458,479267.7826,464231.4435,433467.511,433817.2743,447768.9493,375651.6563,405724.5233,421630.5476,344566.9792,287370.8955,273465.6583,1045336.121,1085003.401,1009865.004,955138.571,1062011.793,1031762.257,998125.8778,875590.7186,982513.7648,949826.4212,1072646.656,1020453.806,
Buildings,Residential,indirect,BWA,,,,,,,,,,,,,,,,,,,,,152101.1546,138073.316,162116.6426,195164.0659,203223.3477,224198.064,162164.0235,179100.0691,152075.8177,246666.0386,279766.1125,224574.6363,248649.9349,270545.4221,353713.7608,418928.4703,307520.613,287732.2422,290947.9689,268617.5075,163303.7605,322085.8418,143855.7263,682828.0824,1066521.612,1074828.425,1034771.249,1370908.487,1404470.734,1395224.296,
Buildings,Residential,indirect,CAN,,,,,,,,,,,,,,,,,,,,,28905223.37,28933363.42,31215459.47,27854415.99,28162951.81,28271976.4,28260584.63,30927280.08,33375639.49,33313930.32,36658060.62,37849999.44,36113647.63,38176173.17,36183111.77,35714768.06,34994165.24,39430647.48,37129959.53,34143485.2,34703126.91,34057929.02,32203979.3,32230110.74,31779571.75,31131206.2,30056570.41,28191431.97,26086435.84,24746779.57,
Buildings,Residential,indirect,CHE,,,,,,,,,,,,,,,,,,,,,723481.15,864459.0218,905651.6148,724609.1474,798383.8704,763531.0037,797609.7505,881904.4001,1035516.259,931980.2848,860621.3363,897541.3392,919595.2547,913631.5192,971452.8057,1003651.492,982267.7646,909548.7828,930188.9426,887273.8267,987780.4808,897950.6523,941670.5135,958566.2948,890650.7085,909769.92,949496.4998,951811.4294,931457.3335,958874.6972,
Buildings,Residential,indirect,CHL,,,,,,,,,,,,,,,,,,,,,2277514.658,1527811.257,1069769.697,1185997.016,1740913.309,1886666.744,2737769.161,2276271.828,2725358.733,3013249.903,2287309.093,1990418.126,2078605.832,2233989.351,2738094.815,2846684.171,2828650.8,3726345.233,3914002.774,3745821.178,4263316.77,4817831.321,5526673.27,5806545.411,4928930.681,5772263.957,6746527.817,6128712.801,5878966.496,6628062.509,
Buildings,Residential,indirect,CHN,,,,,,,,,,,,,,,,,,,,,50838935.17,89105742.82,103177673.4,120043828.5,136638146.2,145006620,182513823.4,184823296.1,204499042.6,221583043.8,237515397.6,248586557.7,275746949,336686745.2,374932013.4,427805846,487922303.8,543530035,570538252.3,630637232.2,642109105.4,717124125.5,768487616.4,841185465.6,827250766.1,859761031.4,935890797.6,1007506447,1121400466,1173579049,
Buildings,Residential,indirect,CIV,,,,,,,,,,,,,,,,,,,,,122081.1899,142075.4411,139100.0823,200168.2727,234257.455,279630.0131,373785.9022,684080.7257,816878.3951,665718.0018,624175.8935,604037.3075,678176.4569,612093.0463,680016.964,851400.9661,734948.5619,837425.9718,920176.1445,906344.1918,1188548.871,1123692.436,1382921.872,1229522.474,1179653.858,1208395.286,1184299.939,1232025.319,1114418.467,1152783.823,
Buildings,Residential,indirect,CMR,,,,,,,,,,,,,,,,,,,,,10006.65491,11005.84403,10007.20016,8006.73091,9009.902115,9007.957928,9009.112414,10005.59045,16007.98081,13014.03613,11020.76216,19032.68465,36062.55901,45080.50259,50074.88689,68112.07729,81104.67781,168286.5589,177226.5262,222822.1601,250960.488,210692.3318,190540.3595,291781.163,354270.0025,696652.5465,726379.8302,771175.6836,889296.6331,800528.4169,
Buildings,Residential,indirect,COD,,,,,,,,,,,,,,,,,,,,,6003.992946,6003.187652,6004.320098,7005.889546,6006.60141,6005.305285,6006.074943,6003.35427,6002.992803,6006.478212,1001.88747,2003.440489,2003.4755,1001.788947,2002.995476,2003.296391,14018.09246,17028.99703,20025.59618,17062.95821,18069.15514,18059.34273,1002.843997,2005.368818,2985.421369,4021.08252,4002.092728,1985.008195,1960.962807,1954.892349,
Buildings,Residential,indirect,COG,,,,,,,,,,,,,,,,,,,,,1000.665491,,3002.160049,1000.841364,1001.100235,1000.884214,1001.01249,1000.559045,1000.498801,10010.79702,,,,16028.62314,20029.95476,23037.9085,23029.72333,21035.81987,26033.27504,67248.1294,108414.9308,160527.4909,223634.2114,231620.0984,244804.5523,620251.9786,648339.022,576644.8806,650059.1706,927596.4196,
Buildings,Residential,indirect,COL,,,,,,,,,,,,,,,,,,,,,3708035.569,4003218.282,4260310.201,4197729.197,3572208.844,4082162.783,2820579.878,3954116.135,3323749.974,2117508.368,2391364.049,3041335.215,2871982.13,2993565.43,2426629.019,2809623.188,2886725.755,2983079.598,2573289.109,4215478.235,4905206.704,2987911.76,3570662.105,5511829.638,6004435.08,6898992.06,6738788.86,3863013.529,4937490.16,5441104.059,
Buildings,Residential,indirect,CRI,,,,,,,,,,,,,,,,,,,,,33021.9612,92325.72336,268217.9824,200562.765,375289.5293,346243.3829,194671.3934,86278.97612,163556.9163,56060.46331,25283.41773,59327.2342,49356.48929,63398.66549,27256.10799,97834.9584,197834.0148,262707.1812,242669.2894,150635.8099,213227.8405,250627.9674,217091.5928,317095.007,284968.8252,28550.66904,50435.66527,10917.54507,41180.21895,25861.77455,
Buildings,Residential,indirect,CUB,,,,,,,,,,,,,,,,,,,,,3216138.888,3210704.862,2950122.608,3210699.095,3802178.692,3875423.677,3860905.176,3716076.293,3810899.931,3685975.463,3798155.397,3360771.421,5007687.013,5370590.542,5291914.047,5381855.754,5523128.43,5970166.019,5916562.392,6199876.049,6777940.86,7074245.865,7447119.525,7650482.039,7990977.865,8381946.512,8696547.499,8064095.791,8146819.983,7865509.366,
Buildings,Residential,indirect,CYP,,,,,,,,,,,,,,,,,,,,,736489.8014,765406.4256,957689.0556,1049882.591,1058162.948,861761.3084,925936.5537,868485.2511,1009503.29,989066.7456,1151168.702,1000718.524,1052826.376,1272271.962,1219824.245,1328725.274,1365690.449,1439148.224,1488815.126,1531792.952,1452377.759,1460446.64,1404568.005,1071570.207,1081112.613,1160829.916,1221603.768,1230705.081,1211970.46,1228061.152,
Buildings,Residential,indirect,CZE,,,,,,,,,,,,,,,,,,,,,15699067.53,15672784.46,15657092.05,16399592.72,17543374.45,19504915.13,21096384.5,20614505.77,19646173.96,19568122.93,20631711.1,21446112.56,20374272.55,20467773.8,19538396.02,19146143.66,19093643.22,19964996.46,18878739.61,18384835.62,19790744.08,18078405.37,17936867.74,17464757.03,15619724.6,15828991.34,16521639.31,15808605.26,14975872.96,13987254.76,
Buildings,Residential,indirect,DEU,,,,,,,,,,,,,,,,,,,,,125655567,113547292.8,110095213.3,110125577.8,109054854.1,109130409.4,116677014.9,110359661.6,108984334.3,105450732.6,102412937.1,105175617.1,105004154.5,104508626.5,103056120.2,101004200.7,99420316.9,100819676.1,95237730.32,92105848.4,93566100.67,88856982.71,89788634.46,94023722.38,85104411.83,84824735.75,84560217.26,79362612.63,72697793.67,62523322,
Buildings,Residential,indirect,DNK,,,,,,,,,,,,,,,,,,,,,10748148.04,14178528.7,12276833.16,12951888.09,14182587.03,12910405.48,17153350.04,13707658.92,12580271.92,11345236.26,10009857.71,10588182.99,10481182.08,12019463.78,10055037.29,8937706.848,11279557.97,9666460.081,9123661.62,9337452.953,9645917.317,7816685.511,6751145.79,7546202.861,6003682.374,5251533.77,5632945.515,4442448.34,4307254.806,3258805.546,
Buildings,Residential,indirect,DOM,,,,,,,,,,,,,,,,,,,,,2601730.277,2899539.636,3406450.936,3138638.517,3844224.902,3882429.867,3785829.239,4291397.744,2978484.929,3119364.351,3225075.764,3445917.641,3664356.69,3186690.639,2860277.539,3107112.702,3245188.405,3301622.013,3495467.813,3239954.652,3299628.496,3378100.387,3389612.711,3015072.017,3630272.385,3876323.549,3811993.324,3139290.46,3396387.582,3589182.353,
Buildings,Residential,indirect,DZA,,,,,,,,,,,,,,,,,,,,,4935282.202,5289808.852,5628049.372,5911969.936,6599252.749,6725941.92,6896976.059,7273063.699,8600287.69,9186908.425,9443791.288,9956097.511,10633446.22,11632773.25,12348467.11,13218751.24,13586535.47,13885644.52,15753135.24,12787231.67,12461155.76,14218927.43,15703721.36,15888070.84,16926936.82,19499213.18,18864649.97,19433846.62,20395849.08,20766592.66,
Buildings,Residential,indirect,ECU,,,,,,,,,,,,,,,,,,,,,561146.0131,761984.5109,968581.2234,715914.5084,677431.5376,1277678.094,1331157.712,1693320.239,1888103.694,1188031.209,986095.006,1315440.973,1350748.364,1226464.241,1336694.16,1708505.929,2009936.494,2026545.032,1826885.783,2201625.757,2651844.499,2180855.208,2218690.136,2536458.533,2675540.459,2814022.093,2409632.832,1638273.012,1759115.599,1456755.905,
Buildings,Residential,indirect,EGY,,,,,,,,,,,,,,,,,,,,,11147413.57,11988365.74,12258820.2,12254301.66,11780947.57,11902515.08,8409505.932,8910978.855,10509239.4,11311199.55,9882617.999,11857362.54,13204907.02,14298533.63,18424553.88,19179559.65,20318223.73,20930640.77,23951614.31,26138444.57,25809780.43,30414943.04,31375980.15,32532095.64,35205083.93,40689334.01,35636634.7,38532979.08,36537639.51,37457692.3,
Buildings,Residential,indirect,ERI,,,,,,,,,,,,,,,,,,,,,,,78056.16127,82068.99183,74081.41739,73064.54764,86087.07418,87048.63692,90044.89205,108116.6078,103194.4094,109187.5067,102177.2505,106189.6283,121181.2263,123202.728,114147.3243,119202.9792,105134.3799,112414.7835,121464.8762,125412.1023,129366.8757,133357.0264,135339.1021,139732.6176,141073.7687,147883.1105,177467.1341,182782.4346,
Buildings,Residential,indirect,ESP,,,,,,,,,,,,,,,,,,,,,15430261.87,15583274.61,17744767.33,15918381.89,16750409.13,20708431.59,16597053.22,19301538.75,19279929.43,24044208.48,21870201.57,21762372.31,25558336.96,24051950.82,26387462.4,29404834.75,30033111.23,32168608.54,28048452.08,25826093.01,22522105.09,27304867.08,28731658.12,21435688.66,21966954.91,24378374.44,19604221.29,22882262,20708009.81,15989462.07,
